om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,has_time
659882,2021,5,14,2021-05-14,,3,KS,20,0,1.0,0,0,0,0,39.3498,-100.0708,39.3498,-100.0708,0,0,0,0,0,65,0,0,0,False
659883,2021,5,14,2021-05-14,,3,KS,20,0,1.75,0,0,0,0,38.95,-99.56,38.95,-99.56,0,0,0,0,0,51,0,0,0,False
659884,2021,5,14,2021-05-14,,3,KS,20,0,2.0,0,0,0,0,39.3505,-100.1623,39.3505,-100.1623,0,0,0,0,0,65,0,0,0,False
659885,2021,5,14,2021-05-14,,3,KS,20,0,2.0,0,0,100,0,39.37,-100.1624,39.37,-100.1624,0,0,0,0,0,179,0,0,0,False
659888,2021,5,14,2021-05-14,,3,KS,20,0,1.5,0,0,0,0,39.27,-100.07,39.27,-100.07,0,0,0,0,0,65,0,0,0,False
659890,2021,5,14,2021-05-14,,3,KS,20,0,1.75,0,0,0,0,38.72,-99.33,38.72,-99.33,0,0,0,0,0,51,0,0,0,False
659891,2021,5,14,2021-05-14,,3,KS,20,0,1.75,0,0,0,0,38.71,-99.33,38.71,-99.33,0,0,0,0,0,51,0,0,0,False
659892,2021,5,14,2021-05-14,,3,KS,20,0,1.0,0,0,0,0,39.02,-99.93,39.02,-99.93,0,0,0,0,0,195,0,0,0,False
659893,2021,5,14,2021-05-14,,3,TX,48,0,1.75,0,0,0,0,33.58,-102.37,33.58,-102.37,0,0,0,0,0,219,0,0,0,False
659899,2021,5,14,2021-05-14,,3,KS,20,0,1.5,0,0,0,0,39.06,-99.96,39.06,-99.96,0,0,0,0,0,195,0,0,0,False
659904,2021,5,14,2021-05-14,,3,KS,20,0,1.25,0,0,0,0,39.02,-99.93,39.02,-99.93,0,0,0,0,0,195,0,0,0,False
659905,2021,5,14,2021-05-14,,3,KS,20,0,1.0,0,0,0,0,39.1297,-100.6299,39.1297,-100.6299,0,0,0,0,0,63,0,0,0,False
659908,2021,5,14,2021-05-14,,3,CO,8,0,1.75,0,0,0,0,38.02,-102.55,38.02,-102.55,0,0,0,0,0,99,0,0,0,False
659909,2021,5,14,2021-05-14,,3,KS,20,0,1.25,0,0,0,0,39.01,-99.88,39.01,-99.88,0,0,0,0,0,195,0,0,0,False
659911,2021,5,14,2021-05-14,,3,KS,20,0,1.0,0,0,0,0,38.54,-99.26,38.54,-99.26,0,0,0,0,0,165,0,0,0,False
659912,2021,5,14,2021-05-14,,3,KS,20,0,1.0,0,0,0,0,39.2,-100.6658,39.2,-100.6658,0,0,0,0,0,179,0,0,0,False
659913,2021,5,14,2021-05-14,,3,KS,20,0,4.0,0,0,0,0,38.95,-99.88,38.95,-99.88,0,0,0,0,0,195,0,0,0,False
659914,2021,5,14,2021-05-14,,3,KS,20,0,1.75,0,0,0,0,38.52,-99.2,38.52,-99.2,0,0,0,0,0,165,0,0,0,False
659915,2021,5,14,2021-05-14,,3,KS,20,0,1.0,0,0,0,0,38.23,-101.27,38.23,-101.27,0,0,0,0,0,93,0,0,0,False
659917,2021,5,14,2021-05-14,,3,KS,20,0,1.75,0,0,0,0,38.69,-99.84,38.69,-99.84,0,0,0,0,0,135,0,0,0,False
659921,2021,5,14,2021-05-14,,3,KS,20,0,1.0,0,0,0,0,38.48,-100.47,38.48,-100.47,0,0,0,0,0,101,0,0,0,False
659945,2021,5,15,2021-05-15,,3,NE,31,0,1.0,0,0,0,0,40.9,-101.76,40.9,-101.76,0,0,0,0,0,135,0,0,0,False
659946,2021,5,15,2021-05-15,,3,NE,31,0,1.0,0,0,0,0,40.87,-101.74,40.87,-101.74,0,0,0,0,0,135,0,0,0,False
659947,2021,5,15,2021-05-15,,3,NE,31,0,1.75,0,0,0,0,40.91,-101.73,40.91,-101.73,0,0,0,0,0,135,0,0,0,False
659949,2021,5,15,2021-05-15,,3,TX,48,0,1.25,0,0,0,0,36.0066,-102.0,36.0066,-102.0,0,0,0,0,0,341,0,0,0,False
659950,2021,5,15,2021-05-15,,3,TX,48,0,1.25,0,0,0,0,36.01,-102.0,36.01,-102.0,0,0,0,0,0,341,0,0,0,False
659951,2021,5,15,2021-05-15,,3,OK,40,0,1.0,0,0,0,0,36.66,-101.4,36.66,-101.4,0,0,0,0,0,139,0,0,0,False
659952,2021,5,15,2021-05-15,,3,KS,20,0,1.75,0,0,0,0,37.59,-100.59,37.59,-100.59,0,0,0,0,0,69,0,0,0,False
659955,2021,5,15,2021-05-15,,3,KS,20,0,1.0,0,0,0,0,38.18,-99.1,38.18,-99.1,0,0,0,0,0,145,0,0,0,False
659964,2021,5,16,2021-05-16,,3,TX,48,0,2.0,0,0,0,0,35.13,-101.87,35.17,-101.82,0,0,0,0,0,381,0,0,0,False
659966,2021,5,16,2021-05-16,,3,TX,48,0,1.25,0,0,0,0,35.08,-101.92,35.13,-101.85,0,0,0,0,0,381,0,0,0,False
659972,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,34.3831,-100.0695,34.3831,-100.0695,0,0,0,0,0,75,0,0,0,False
659980,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,35.15,-102.55,35.1,-102.55,0,0,0,0,0,117,0,0,0,False
659982,2021,5,16,2021-05-16,,3,TX,48,0,2.0,0,0,0,0,34.98,-101.92,35.0,-101.86,0,0,0,0,0,381,0,0,0,False
659983,2021,5,16,2021-05-16,,3,KS,20,0,1.25,0,0,0,0,38.52,-98.78,38.52,-98.78,0,0,0,0,0,9,0,0,0,False
659984,2021,5,16,2021-05-16,,3,KS,20,0,1.0,0,0,0,0,38.52,-98.78,38.52,-98.78,0,0,0,0,0,9,0,0,0,False
659986,2021,5,16,2021-05-16,,3,KS,20,0,1.75,0,0,0,0,39.3493,-100.0762,39.3493,-100.0762,0,0,0,0,0,65,0,0,0,False
659988,2021,5,16,2021-05-16,,3,TX,48,0,1.0,0,0,0,0,35.24,-101.71,35.19,-101.81,0,0,0,0,0,375,0,0,0,False
659992,2021,5,16,2021-05-16,,3,TX,48,0,1.75,0,0,0,0,35.04,-101.98,34.98,-101.87,0,0,0,0,0,381,0,0,0,False
659994,2021,5,16,2021-05-16,,3,TX,48,0,1.75,0,0,0,0,35.15,-102.4,35.11,-102.4,0,0,0,0,0,117,0,0,0,False
659995,2021,5,16,2021-05-16,,3,KS,20,0,1.0,0,0,0,0,38.53,-99.11,38.53,-99.11,0,0,0,0,0,165,0,0,0,False
659997,2021,5,16,2021-05-16,,3,TX,48,0,2.0,0,0,0,0,34.98,-101.87,35.08,-101.91,0,0,0,0,0,381,0,0,0,False
659998,2021,5,16,2021-05-16,,3,TX,48,0,1.25,0,0,0,0,34.94,-101.85,34.94,-101.85,0,0,0,0,0,381,0,0,0,False
659999,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,34.2182,-102.4105,34.2182,-102.4105,0,0,0,0,0,279,0,0,0,False
660000,2021,5,16,2021-05-16,,3,TX,48,0,1.25,0,0,0,0,34.22,-100.3625,34.22,-100.3625,0,0,0,0,0,101,0,0,0,False
660001,2021,5,16,2021-05-16,,3,TX,48,0,1.0,0,0,0,0,34.7155,-101.85,34.7155,-101.85,0,0,0,0,0,437,0,0,0,False
660002,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,34.99,-102.06,34.99,-102.06,0,0,0,0,0,381,0,0,0,False
660003,2021,5,16,2021-05-16,,3,TX,48,0,1.0,0,0,0,0,33.99,-99.73,33.99,-99.73,0,0,0,0,0,155,0,0,0,False
660007,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,33.99,-99.73,33.99,-99.73,0,0,0,0,0,155,0,0,0,False
660008,2021,5,16,2021-05-16,,3,TX,48,0,1.25,0,0,0,0,34.94,-100.95,34.94,-100.95,0,0,0,0,0,129,0,0,0,False
660009,2021,5,16,2021-05-16,,3,TX,48,0,1.75,0,0,0,0,33.99,-99.72,33.99,-99.72,0,0,0,0,0,155,0,0,0,False
660010,2021,5,16,2021-05-16,,3,TX,48,0,1.75,0,0,0,0,34.99,-102.05,34.99,-102.06,0,0,0,0,0,381,0,0,0,False
660011,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,36.26,-102.83,36.26,-102.83,0,0,0,0,0,111,0,0,0,False
660012,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,34.98,-101.87,35.03,-101.93,0,0,0,0,0,381,0,0,0,False
660019,2021,5,16,2021-05-16,,3,TX,48,0,1.0,0,0,0,0,33.85,-98.21,33.85,-98.21,0,0,0,0,0,77,0,0,0,False
660025,2021,5,16,2021-05-16,,3,NE,31,0,1.5,0,0,0,0,40.64,-100.6,40.64,-100.6,0,0,0,0,0,63,0,0,0,False
660026,2021,5,16,2021-05-16,,3,TX,48,0,3.0,0,0,0,0,33.9832,-101.83,33.87,-101.6,0,0,0,0,0,189,0,0,0,False
660027,2021,5,16,2021-05-16,,3,TX,48,0,1.0,0,0,0,0,33.31,-98.05,33.31,-98.05,0,0,0,0,0,237,0,0,0,False
660028,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,33.42,-99.82,33.42,-99.82,0,0,0,0,0,275,0,0,0,False
660029,2021,5,16,2021-05-16,,3,TX,48,0,1.5,0,0,0,0,33.17,-97.96,33.17,-97.96,0,0,0,0,0,237,0,0,0,False
660047,2021,5,17,2021-05-17,,3,TX,48,0,1.0,0,0,0,0,33.4515,-100.8602,33.4515,-100.8602,0,0,0,0,0,125,0,0,0,False
660048,2021,5,17,2021-05-17,,3,TX,48,0,2.75,0,0,0,0,33.2678,-100.7686,33.3572,-100.6597,0,0,0,0,0,263,0,0,0,False
660049,2021,5,17,2021-05-17,,3,TX,48,0,1.0,0,0,0,0,35.99,-101.0,35.99,-101.0,0,0,0,0,0,393,0,0,0,False
660051,2021,5,17,2021-05-17,,3,TX,48,0,1.5,0,0,0,0,34.02,-100.82,34.02,-100.82,0,0,0,0,0,345,0,0,0,False
660052,2021,5,17,2021-05-17,,3,TX,48,0,1.75,0,0,0,0,33.25,-100.58,33.2706,-100.5858,0,0,0,0,0,263,0,0,0,False
660057,2021,5,17,2021-05-17,,3,TX,48,0,2.0,0,0,0,0,34.1344,-102.8642,34.1344,-102.8642,0,0,0,0,0,17,0,0,0,False
660059,2021,5,17,2021-05-17,,3,TX,48,0,1.0,0,0,0,0,33.45,-102.5,33.45,-102.5,0,0,0,0,0,219,0,0,0,False
660060,2021,5,17,2021-05-17,,3,TX,48,0,1.0,0,0,0,0,34.22,-102.73,34.22,-102.73,0,0,0,0,0,17,0,0,0,False
660061,2021,5,17,2021-05-17,,3,TX,48,0,1.75,0,0,0,0,33.5022,-102.4339,33.5312,-102.3232,0,0,0,0,0,219,0,0,0,False
660063,2021,5,17,2021-05-17,,3,TX,48,0,2.0,0,0,0,0,34.07,-102.53,34.07,-102.53,0,0,0,0,0,279,0,0,0,False
660065,2021,5,17,2021-05-17,,3,TX,48,0,1.0,0,0,0,0,34.2691,-100.8903,34.2691,-100.8903,0,0,0,0,0,345,0,0,0,False
660066,2021,5,17,2021-05-17,,3,TX,48,0,2.0,0,0,0,0,34.03,-102.73,34.03,-102.73,0,0,0,0,0,17,0,0,0,False
660067,2021,5,17,2021-05-17,,3,TX,48,0,1.0,0,0,0,0,35.21,-102.19,35.21,-102.19,0,0,0,0,0,359,0,0,0,False
660068,2021,5,17,2021-05-17,,3,TX,48,0,2.75,0,0,0,0,34.94,-101.65,34.94,-101.65,0,0,0,0,0,381,0,0,0,False
660069,2021,5,17,2021-05-17,,3,TX,48,0,1.25,0,0,0,0,34.81,-101.87,34.81,-101.87,0,0,0,0,0,381,0,0,0,False
660070,2021,5,17,2021-05-17,,3,TX,48,0,1.5,0,0,0,0,35.51,-102.25,35.51,-102.25,0,0,0,0,0,359,0,0,0,False
660071,2021,5,17,2021-05-17,,3,TX,48,0,2.5,0,0,0,0,33.5391,-102.2191,33.5391,-102.2191,0,0,0,0,0,219,0,0,0,False
660072,2021,5,17,2021-05-17,,3,TX,48,0,1.75,0,0,0,0,35.22,-102.21,35.22,-102.21,0,0,0,0,0,359,0,0,0,False
660073,2021,5,17,2021-05-17,,3,TX,48,0,1.25,0,0,0,0,34.94,-101.65,34.94,-101.65,0,0,0,0,0,381,0,0,0,False
660075,2021,5,17,2021-05-17,,3,TX,48,0,1.0,0,0,0,0,34.1233,-102.5528,34.1233,-102.5528,0,0,0,0,0,279,0,0,0,False
660076,2021,5,17,2021-05-17,,3,TX,48,0,2.0,0,0,0,0,34.4178,-100.9038,34.4178,-100.9038,0,0,0,0,0,191,0,0,0,False
660077,2021,5,17,2021-05-17,,3,TX,48,0,1.75,0,0,0,0,35.51,-102.25,35.51,-102.25,0,0,0,0,0,359,0,0,0,False
660081,2021,5,17,2021-05-17,,3,TX,48,0,2.0,0,0,0,0,35.07,-101.69,35.07,-101.69,0,0,0,0,0,381,0,0,0,False
660082,2021,5,17,2021-05-17,,3,TX,48,0,1.0,0,0,0,0,33.4964,-101.8878,33.4964,-101.8878,0,0,0,0,0,303,0,0,0,False
660083,2021,5,17,2021-05-17,,3,TX,48,0,1.25,0,0,0,0,35.19,-101.72,35.19,-101.72,0,0,0,0,0,375,0,0,0,False
660085,2021,5,17,2021-05-17,,3,TX,48,0,1.25,0,0,0,0,35.19,-101.72,35.19,-101.72,0,0,0,0,0,375,0,0,0,False
660087,2021,5,17,2021-05-17,,3,TX,48,0,1.75,0,0,0,0,33.5342,-102.0087,33.5279,-101.8685,0,0,0,0,0,303,0,0,0,False
660092,2021,5,18,2021-05-18,,3,OK,40,0,1.0,0,0,0,0,36.96,-102.56,36.96,-102.56,0,0,0,0,0,25,0,0,0,False
660096,2021,5,18,2021-05-18,,3,TX,48,0,1.0,0,0,0,0,35.27,-102.66,35.27,-102.66,0,0,0,0,0,359,0,0,0,False
660098,2021,5,18,2021-05-18,,3,TX,48,0,1.0,0,0,0,0,35.26,-102.49,35.26,-102.49,0,0,0,0,0,359,0,0,0,False
660102,2021,5,18,2021-05-18,,3,TX,48,0,1.0,0,0,0,0,35.67,-101.28,35.67,-101.28,0,0,0,0,0,233,0,0,0,False
660140,2021,5,21,2021-05-21,,3,CO,8,0,1.0,0,0,0,0,38.09,-102.61,38.09,-102.61,0,0,0,0,0,99,0,0,0,False
660170,2021,5,23,2021-05-23,,3,CO,8,0,3.0,0,0,0,0,40.86,-102.96,40.86,-102.96,0,0,0,0,0,75,0,0,0,False
660172,2021,5,23,2021-05-23,,3,NE,31,0,1.5,0,0,0,0,41.03,-102.83,41.03,-102.83,0,0,0,0,0,33,0,0,0,False
660173,2021,5,23,2021-05-23,,3,NE,31,0,1.5,0,0,0,0,41.16,-102.76,41.16,-102.76,0,0,0,0,0,33,0,0,0,False
660174,2021,5,23,2021-05-23,,3,NE,31,0,1.0,0,0,0,0,41.04,-102.91,41.04,-102.91,0,0,0,0,0,33,0,0,0,False
660175,2021,5,23,2021-05-23,,3,NE,31,0,2.5,0,0,0,0,41.15,-102.64,41.15,-102.64,0,0,0,0,0,33,0,0,0,False
660176,2021,5,23,2021-05-23,,3,NE,31,0,1.5,0,0,0,0,41.17,-102.76,41.17,-102.76,0,0,0,0,0,33,0,0,0,False
660179,2021,5,23,2021-05-23,,3,NE,31,0,2.0,0,0,0,0,41.26,-102.64,41.26,-102.64,0,0,0,0,0,33,0,0,0,False
660180,2021,5,23,2021-05-23,,3,NE,31,0,3.0,0,0,0,0,41.1,-102.76,41.1,-102.76,0,0,0,0,0,33,0,0,0,False
660181,2021,5,23,2021-05-23,,3,NE,31,0,1.0,0,0,0,0,41.41,-102.34,41.41,-102.34,0,0,0,0,0,69,0,0,0,False
660182,2021,5,23,2021-05-23,,3,NE,31,0,2.75,0,0,0,0,41.51,-102.4,41.51,-102.4,0,0,0,0,0,69,0,0,0,False
660183,2021,5,23,2021-05-23,,3,NE,31,0,1.0,0,0,0,0,41.75,-102.08,41.75,-102.08,0,0,0,0,0,69,0,0,0,False
660184,2021,5,23,2021-05-23,,3,NE,31,0,1.75,0,0,0,0,41.96,-102.11,41.96,-102.11,0,0,0,0,0,69,0,0,0,False
660186,2021,5,23,2021-05-23,,3,CO,8,0,1.75,0,0,0,0,39.1272,-102.5772,39.1272,-102.5772,0,0,0,0,0,63,0,0,0,False
660189,2021,5,23,2021-05-23,,3,CO,8,0,1.75,0,0,0,0,39.2972,-102.4807,39.2972,-102.4807,0,0,0,0,0,63,0,0,0,False
660190,2021,5,23,2021-05-23,,3,NE,31,0,1.0,0,0,0,0,40.78,-101.97,40.78,-101.97,0,0,0,0,0,135,0,0,0,False
660193,2021,5,23,2021-05-23,,3,CO,8,0,1.0,0,0,0,0,39.2991,-102.3359,39.2991,-102.3359,0,0,0,0,0,63,0,0,0,False
660197,2021,5,23,2021-05-23,,3,CO,8,0,1.0,0,0,0,0,38.6843,-102.1613,38.6843,-102.1613,0,0,0,0,0,17,0,0,0,False
660201,2021,5,24,2021-05-24,,3,KS,20,0,1.5,0,0,0,0,38.13,-101.47,38.13,-101.47,0,0,0,0,0,93,0,0,0,False
660203,2021,5,24,2021-05-24,,3,KS,20,0,1.75,0,0,0,0,38.13,-101.29,38.13,-101.29,0,0,0,0,0,93,0,0,0,False
660205,2021,5,24,2021-05-24,,3,TX,48,0,1.75,0,0,0,0,33.6823,-102.3541,33.6823,-102.3541,0,0,0,0,0,219,0,0,0,False
660206,2021,5,24,2021-05-24,,3,KS,20,0,1.75,0,0,0,0,39.5917,-100.6648,39.5917,-100.6648,0,0,0,0,0,39,0,0,0,False
660207,2021,5,24,2021-05-24,,3,TX,48,0,1.0,0,0,0,0,33.72,-102.77,33.72,-102.77,0,0,0,0,0,79,0,0,0,False
660208,2021,5,24,2021-05-24,,3,TX,48,0,1.0,0,0,0,0,33.5929,-102.3487,33.5929,-102.3487,0,0,0,0,0,219,0,0,0,False
660210,2021,5,24,2021-05-24,,3,KS,20,0,1.75,0,0,0,0,37.99,-101.22,37.99,-101.22,0,0,0,0,0,93,0,0,0,False
660211,2021,5,24,2021-05-24,,3,KS,20,0,1.0,0,0,0,0,37.99,-101.13,37.99,-101.13,0,0,0,0,0,93,0,0,0,False
660212,2021,5,24,2021-05-24,,3,KS,20,0,1.25,0,0,0,0,37.98,-101.13,37.98,-101.13,0,0,0,0,0,93,0,0,0,False
660213,2021,5,24,2021-05-24,,3,KS,20,0,1.0,0,0,0,0,38.91,-99.98,38.91,-99.98,0,0,0,0,0,195,0,0,0,False
660214,2021,5,24,2021-05-24,,3,KS,20,0,1.0,0,0,0,0,37.85,-101.12,37.85,-101.12,0,0,0,0,0,93,0,0,0,False
660215,2021,5,24,2021-05-24,,3,KS,20,0,1.25,0,0,0,0,37.78,-101.76,37.78,-101.76,0,0,0,0,0,75,0,0,0,False
660216,2021,5,24,2021-05-24,,3,KS,20,0,1.0,0,0,0,0,37.98,-100.86,37.98,-100.86,0,0,0,0,0,55,0,0,0,False
660217,2021,5,24,2021-05-24,,3,KS,20,0,1.75,0,0,0,0,37.85,-100.87,37.85,-100.87,0,0,0,0,0,55,0,0,0,False
660218,2021,5,24,2021-05-24,,3,KS,20,0,1.75,0,0,0,0,37.83,-101.61,37.83,-101.61,0,0,0,0,0,75,0,0,0,False
660219,2021,5,24,2021-05-24,,3,KS,20,0,1.5,0,0,0,0,37.86,-100.87,37.86,-100.87,0,0,0,0,0,55,0,0,0,False
660220,2021,5,24,2021-05-24,,3,KS,20,0,1.25,0,0,0,0,37.83,-101.53,37.83,-101.53,0,0,0,0,0,75,0,0,0,False
660221,2021,5,24,2021-05-24,,3,KS,20,0,2.0,0,0,0,0,37.83,-100.77,37.83,-100.77,0,0,0,0,0,55,0,0,0,False
660222,2021,5,24,2021-05-24,,3,TX,48,0,1.0,0,0,0,0,33.48,-100.85,33.48,-100.85,0,0,0,0,0,125,0,0,0,False
660223,2021,5,24,2021-05-24,,3,KS,20,0,1.0,0,0,0,0,37.71,-101.44,37.71,-101.44,0,0,0,0,0,67,0,0,0,False
660224,2021,5,24,2021-05-24,,3,TX,48,0,1.0,0,0,0,0,33.556,-101.8835,33.556,-101.8835,0,0,0,0,0,303,0,0,0,False
660236,2021,5,25,2021-05-25,,3,TX,48,0,1.0,0,0,0,0,35.1,-102.21,35.1,-102.21,0,0,0,0,0,117,0,0,0,False
660238,2021,5,25,2021-05-25,,3,NE,31,0,1.0,0,0,0,0,40.3,-95.98,40.3,-95.98,0,0,0,0,0,127,0,0,0,False
660240,2021,5,25,2021-05-25,,3,TX,48,0,1.75,0,0,0,0,35.06,-102.04,35.06,-102.04,0,0,0,0,0,381,0,0,0,False
660242,2021,5,25,2021-05-25,,3,NE,31,0,1.0,0,0,0,0,40.15,-95.64,40.15,-95.64,0,0,0,0,0,147,0,0,0,False
660244,2021,5,25,2021-05-25,,3,TX,48,0,2.0,0,0,0,0,34.97,-102.08,34.97,-102.08,0,0,0,0,0,381,0,0,0,False
660245,2021,5,25,2021-05-25,,3,TX,48,0,1.75,0,0,0,0,34.98,-102.03,34.98,-102.03,0,0,0,0,0,381,0,0,0,False
660248,2021,5,25,2021-05-25,,3,TX,48,0,1.0,0,0,0,0,34.91,-101.95,34.91,-101.95,0,0,0,0,0,381,0,0,0,False
660249,2021,5,25,2021-05-25,,3,TX,48,0,2.0,0,0,0,0,34.91,-102.0,34.91,-102.0,0,0,0,0,0,381,0,0,0,False
660250,2021,5,25,2021-05-25,,3,TX,48,0,2.0,0,0,0,0,34.89,-101.97,34.89,-101.97,0,0,0,0,0,381,0,0,0,False
660251,2021,5,25,2021-05-25,,3,KS,20,0,1.75,0,0,0,0,39.46,-96.76,39.46,-96.76,0,0,0,0,0,161,0,0,0,False
660256,2021,5,25,2021-05-25,,3,TX,48,0,1.75,0,0,0,0,36.08,-101.28,36.08,-101.28,0,0,0,0,0,195,0,0,0,False
660257,2021,5,25,2021-05-25,,3,TX,48,0,1.0,0,0,0,0,36.36,-100.84,36.36,-100.84,0,0,0,0,0,357,0,0,0,False
660258,2021,5,25,2021-05-25,,3,TX,48,0,2.5,0,0,0,0,36.07,-101.31,36.07,-101.31,0,0,0,0,0,195,0,0,0,False
660259,2021,5,25,2021-05-25,,3,TX,48,0,3.0,0,0,0,0,36.06,-101.3,36.06,-101.3,0,0,0,0,0,195,0,0,0,False
660260,2021,5,25,2021-05-25,,3,TX,48,0,1.0,0,0,0,0,36.39,-100.79,36.39,-100.79,0,0,0,0,0,357,0,0,0,False
660261,2021,5,25,2021-05-25,,3,TX,48,0,2.75,0,0,0,0,36.07,-101.31,36.07,-101.31,0,0,0,0,0,195,0,0,0,False
660262,2021,5,25,2021-05-25,,3,TX,48,0,2.5,0,0,0,0,36.06,-101.31,36.06,-101.31,0,0,0,0,0,195,0,0,0,False
660267,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,39.5114,-101.5732,39.5114,-101.5732,0,0,0,0,0,181,0,0,0,False
660269,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,39.2539,-101.7269,39.2539,-101.7269,0,0,0,0,0,181,0,0,0,False
660270,2021,5,26,2021-05-26,,3,KS,20,0,2.5,0,0,0,0,39.2796,-101.7066,39.2796,-101.7066,0,0,0,0,0,181,0,0,0,False
660271,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.3198,-101.725,39.3198,-101.725,0,0,0,0,0,181,0,0,0,False
660272,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.33,-101.69,39.33,-101.69,0,0,0,0,0,181,0,0,0,False
660273,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.2397,-101.6517,39.2397,-101.6517,0,0,0,0,0,181,0,0,0,False
660274,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,39.3671,-101.3821,39.3671,-101.3821,0,0,0,0,0,193,0,0,0,False
660275,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.34,-101.37,39.34,-101.37,0,0,0,0,0,193,0,0,0,False
660276,2021,5,26,2021-05-26,,3,KS,20,0,2.5,0,0,1000,0,39.4136,-101.372,39.4136,-101.372,0,0,0,0,0,193,0,0,0,False
660277,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.518,-101.1635,39.518,-101.1635,0,0,0,0,0,193,0,0,0,False
660281,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.01,-99.87,39.01,-99.87,0,0,0,0,0,195,0,0,0,False
660282,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,39.7372,-100.5353,39.7372,-100.5353,0,0,0,0,0,39,0,0,0,False
660283,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.94,-99.56,38.94,-99.56,0,0,0,0,0,51,0,0,0,False
660284,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,38.94,-99.56,38.94,-99.56,0,0,0,0,0,51,0,0,0,False
660285,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,38.95,-99.56,38.95,-99.56,0,0,0,0,0,51,0,0,0,False
660286,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.96,-99.56,38.96,-99.56,0,0,0,0,0,51,0,0,0,False
660287,2021,5,26,2021-05-26,,3,KS,20,0,2.25,0,0,0,0,38.94,-99.56,38.94,-99.56,0,0,0,0,0,51,0,0,0,False
660289,2021,5,26,2021-05-26,,3,KS,20,0,1.5,0,0,0,0,38.94,-99.56,38.94,-99.56,0,0,0,0,0,51,0,0,0,False
660291,2021,5,26,2021-05-26,,3,KS,20,0,1.25,0,0,0,0,38.86,-99.34,38.86,-99.34,0,0,0,0,0,51,0,0,0,False
660292,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.92,-99.39,38.92,-99.39,0,0,0,0,0,51,0,0,0,False
660293,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.87,-99.33,38.87,-99.33,0,0,0,0,0,51,0,0,0,False
660294,2021,5,26,2021-05-26,,3,KS,20,0,2.75,0,0,0,0,38.88,-99.32,38.88,-99.32,0,0,0,0,0,51,0,0,0,False
660295,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.9,-99.33,38.9,-99.33,0,0,0,0,0,51,0,0,0,False
660296,2021,5,26,2021-05-26,,3,KS,20,0,2.0,0,0,0,0,38.9,-99.33,38.9,-99.33,0,0,0,0,0,51,0,0,0,False
660297,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.87,-99.32,38.87,-99.32,0,0,0,0,0,51,0,0,0,False
660298,2021,5,26,2021-05-26,,3,NE,31,0,1.0,0,0,0,0,41.35,-101.13,41.35,-101.13,0,0,0,0,0,111,0,0,0,False
660299,2021,5,26,2021-05-26,,3,KS,20,0,4.0,0,0,0,0,38.85,-99.32,38.85,-99.32,0,0,0,0,0,51,0,0,0,False
660300,2021,5,26,2021-05-26,,3,KS,20,0,3.0,0,0,0,0,38.76,-99.25,38.76,-99.25,0,0,0,0,0,51,0,0,0,False
660301,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.85,-99.3,38.85,-99.3,0,0,0,0,0,51,0,0,0,False
660302,2021,5,26,2021-05-26,,3,KS,20,0,1.75,0,0,0,0,38.85,-99.24,38.85,-99.24,0,0,0,0,0,51,0,0,0,False
660303,2021,5,26,2021-05-26,,3,KS,20,0,1.0,0,0,0,0,38.81,-99.27,38.81,-99.27,0,0,0,0,0,51,0,0,0,False
